SourceFamily,CaseFolder,timestamp_utc,host,solver_group,language,parallel_model,kernel_style,case_id,N,Re,scheme,pressure,steps,poisson_iters,mpi_ranks,threads_per_rank,total_cores,repeat,runtime_s,final_omega_change,final_psi_change,final_ru,final_rv,final_rc_mass,final_rc_div,max_velocity,source_summary,status,log_file,Runtime_s,PressureSolver_std,Language_std,Implementation_std,ParallelModel_std,N_std,Re_std,Scheme_std,CaseIndex
mpi,mpi_case_16,2026-07-10T13:05:19+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_central_steps2500_p250,128,400,central,RBSOR,2500,250,16,1,16,1,53.7480051517,0.0027211354414000003,9.917495106e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,53.7480051517,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T15:55:41+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_central_steps2500_p250,128,400,central,RBGS,2500,250,1,1,1,2,10190.929598093,0.0027052636764999995,9.9967775189e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,10190.929598093,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T17:22:27+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_central_steps2500_p250,128,400,central,RBGS,2500,250,2,1,2,2,5205.009853363,0.0027052636764999995,9.9967775189e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,5205.009853363,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T18:08:35+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_central_steps2500_p250,128,400,central,RBGS,2500,250,4,1,4,2,2767.6477324963003,0.0027052636764999995,9.9967775189e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,2767.6477324963003,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T18:32:07+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_central_steps2500_p250,128,400,central,RBGS,2500,250,8,1,8,2,1411.2392156124,0.0027052636764999995,9.9967775189e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,1411.2392156124,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T18:44:16+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_central_steps2500_p250,128,400,central,RBGS,2500,250,16,1,16,2,727.9779415131,0.0027052636764999995,9.9967775189e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,727.9779415131,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T18:51:35+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_central_steps2500_p250,128,400,central,RBGS,2500,250,1,1,1,2,437.79867577550004,0.0027052636764999995,9.9967775189e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,437.79867577550004,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T18:55:39+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_central_steps2500_p250,128,400,central,RBGS,2500,250,2,1,2,2,243.2793395519,0.0027052636764999995,9.9967775189e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,243.2793395519,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T18:58:02+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_central_steps2500_p250,128,400,central,RBGS,2500,250,4,1,4,2,142.6630811691,0.0027052636764999995,9.9967775189e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,142.6630811691,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T18:59:36+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_central_steps2500_p250,128,400,central,RBGS,2500,250,8,1,8,2,93.6254105568,0.0027052636764999995,9.9967775189e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,93.6254105568,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T19:00:48+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_central_steps2500_p250,128,400,central,RBGS,2500,250,16,1,16,2,70.5523161888,0.0027052636764999995,9.9967775189e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,70.5523161888,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T21:12:32+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_central_steps2500_p250,128,400,central,RBSOR,2500,250,1,1,1,2,7872.7318110466,0.0027211354414000003,9.917495106e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,7872.7318110466,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T22:22:06+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_central_steps2500_p250,128,400,central,RBSOR,2500,250,2,1,2,2,4173.6752927303005,0.0027211354414000003,9.917495106e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,4173.6752927303005,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T22:57:33+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_central_steps2500_p250,128,400,central,RBSOR,2500,250,4,1,4,2,2125.9058535098998,0.0027211354414000003,9.917495106e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,2125.9058535098998,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T23:15:51+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_central_steps2500_p250,128,400,central,RBSOR,2500,250,8,1,8,2,1097.7968714237,0.0027211354414000003,9.917495106e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,1097.7968714237,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T23:25:22+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_central_steps2500_p250,128,400,central,RBSOR,2500,250,16,1,16,2,569.8701014519,0.0027211354414000003,9.917495106e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,569.8701014519,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T23:30:56+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_central_steps2500_p250,128,400,central,RBSOR,2500,250,1,1,1,2,333.3266129494,0.0027211354414000003,9.917495106e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,333.3266129494,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T23:34:02+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_central_steps2500_p250,128,400,central,RBSOR,2500,250,2,1,2,2,184.99753427509998,0.0027211354414000003,9.917495106e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,184.99753427509998,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T23:35:53+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_central_steps2500_p250,128,400,central,RBSOR,2500,250,4,1,4,2,110.31116056440001,0.0027211354414000003,9.917495106e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,110.31116056440001,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T23:37:05+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_central_steps2500_p250,128,400,central,RBSOR,2500,250,8,1,8,2,71.3427824974,0.0027211354414000003,9.917495106e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,71.3427824974,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-10T23:37:59+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_central_steps2500_p250,128,400,central,RBSOR,2500,250,16,1,16,2,53.7455716133,0.0027211354414000003,9.917495106e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,53.7455716133,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-11T02:24:30+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_central_steps2500_p250,128,400,central,RBGS,2500,250,1,1,1,3,9959.732067585,0.0027052636764999995,9.9967775189e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,9959.732067585,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-11T03:50:08+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_central_steps2500_p250,128,400,central,RBGS,2500,250,2,1,2,3,5137.5937302113,0.0027052636764999995,9.9967775189e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,5137.5937302113,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-11T04:36:40+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_central_steps2500_p250,128,400,central,RBGS,2500,250,4,1,4,3,2791.0658090115003,0.0027052636764999995,9.9967775189e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,2791.0658090115003,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-11T05:00:18+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_central_steps2500_p250,128,400,central,RBGS,2500,250,8,1,8,3,1417.0612428188,0.0027052636764999995,9.9967775189e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,1417.0612428188,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-11T05:12:38+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_central_steps2500_p250,128,400,central,RBGS,2500,250,16,1,16,3,738.9160573483,0.0027052636764999995,9.9967775189e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,738.9160573483,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-11T05:19:53+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_central_steps2500_p250,128,400,central,RBGS,2500,250,1,1,1,3,435.1243054867,0.0027052636764999995,9.9967775189e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,435.1243054867,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-11T05:23:54+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_central_steps2500_p250,128,400,central,RBGS,2500,250,2,1,2,3,239.7797329426,0.0027052636764999995,9.9967775189e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,239.7797329426,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-11T05:26:19+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_central_steps2500_p250,128,400,central,RBGS,2500,250,4,1,4,3,144.24448013309998,0.0027052636764999995,9.9967775189e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,144.24448013309998,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-11T05:27:53+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_central_steps2500_p250,128,400,central,RBGS,2500,250,8,1,8,3,92.8596949577,0.0027052636764999995,9.9967775189e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,92.8596949577,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-11T05:29:04+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_central_steps2500_p250,128,400,central,RBGS,2500,250,16,1,16,3,70.89517879489999,0.0027052636764999995,9.9967775189e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,70.89517879489999,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-11T07:40:55+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_central_steps2500_p250,128,400,central,RBSOR,2500,250,1,1,1,3,7879.799301624301,0.0027211354414000003,9.917495106e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,7879.799301624301,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-11T08:51:54+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_central_steps2500_p250,128,400,central,RBSOR,2500,250,2,1,2,3,4258.5307748318,0.0027211354414000003,9.917495106e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,4258.5307748318,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-11T09:26:51+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_central_steps2500_p250,128,400,central,RBSOR,2500,250,4,1,4,3,2096.1178636551,0.0027211354414000003,9.917495106e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,2096.1178636551,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-11T09:44:56+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_central_steps2500_p250,128,400,central,RBSOR,2500,250,8,1,8,3,1084.1092143059,0.0027211354414000003,9.917495106e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,1084.1092143059,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-11T09:54:26+00:00,node14.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N128_Re400_central_steps2500_p250,128,400,central,RBSOR,2500,250,16,1,16,3,569.370429039,0.0027211354414000003,9.917495106e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,569.370429039,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-11T10:00:01+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_central_steps2500_p250,128,400,central,RBSOR,2500,250,1,1,1,3,334.2204985619,0.0027211354414000003,9.917495106e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,334.2204985619,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-11T10:03:06+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_central_steps2500_p250,128,400,central,RBSOR,2500,250,2,1,2,3,184.4686090946,0.0027211354414000003,9.917495106e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,184.4686090946,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-11T10:04:56+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_central_steps2500_p250,128,400,central,RBSOR,2500,250,4,1,4,3,109.43197155,0.0027211354414000003,9.917495106e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,109.43197155,unknown,python,unknown,mpi_domain,128,400,central,16
mpi,mpi_case_16,2026-07-11T10:06:08+00:00,node14.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N128_Re400_central_steps2500_p250,128,400,central,RBSOR,2500,250,8,1,8,3,71.2672264576,0.0027211354414000003,9.917495106e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_16/strong_scaling_20260710_043042.log,71.2672264576,unknown,python,unknown,mpi_domain,128,400,central,16
