SourceFamily,CaseFolder,CaseIndex,case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency,successful_repeats,Runtime_s_mean,Runtime_s_std,Runtime_s_min,Runtime_s_max
openmp,openmp_case_10,10,case1_N64_Re400_central_steps1000_p200,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,64,400,central,RBSOR,1000.0,200.0,16.0,1,16.0,3.0,6.067660477,6.528774902,6.728300851,1.0,3.016564544,0.44833999999999996,0.0280212,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,64,1000,upwind,RBGS,2000.0,250.0,1.0,1,1.0,3.0,4.753465414,4.755336701,4.755216327,1.0,4.755216327,1.0,1.0,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,64,1000,upwind,RBSOR,2000.0,250.0,1.0,1,1.0,3.0,3.2272445110000003,3.233967107,3.2286990839999996,1.0,3.2286990839999996,1.0,1.0,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,64,1000,upwind,RBGS,2000.0,250.0,2.0,1,2.0,3.0,3.628459092,3.743204248,3.6438837719999997,1.0,4.755216327,1.3049899999999999,0.652493,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,64,1000,upwind,RBSOR,2000.0,250.0,2.0,1,2.0,3.0,2.399709191,2.405939826,2.406691335,1.0,3.2286990839999996,1.34155,0.670775,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,64,1000,upwind,RBGS,2000.0,250.0,4.0,1,4.0,3.0,3.37001542,3.408771628,3.4130047969999997,1.0,4.755216327,1.39326,0.34831599999999996,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,64,1000,upwind,RBSOR,2000.0,250.0,4.0,1,4.0,3.0,2.128027845,2.258904532,2.311604246,1.0,3.2286990839999996,1.3967399999999999,0.349184,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,64,1000,upwind,RBGS,2000.0,250.0,8.0,1,8.0,3.0,4.504012529,4.68644129,4.740370415,1.0,4.755216327,1.0031299999999999,0.125391,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,64,1000,upwind,RBSOR,2000.0,250.0,8.0,1,8.0,3.0,2.942773305,3.053363871,3.1079588680000003,1.0,3.2286990839999996,1.03885,0.129856,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,64,1000,upwind,RBGS,2000.0,250.0,16.0,1,16.0,3.0,8.625875171,10.85388703,9.714703452,1.0,4.755216327,0.489487,0.030592900000000003,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,64,1000,upwind,RBSOR,2000.0,250.0,16.0,1,16.0,3.0,5.038476542,6.366543815,5.834761962000001,1.0,3.2286990839999996,0.5533560000000001,0.034584699999999996,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,1000,upwind,RBGS,2000.0,250.0,1.0,1,1.0,3.0,3.642790385,3.648687469,3.647479232,1.0,3.647479232,1.0,1.0,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,1000,upwind,RBSOR,2000.0,250.0,1.0,1,1.0,3.0,2.436347745,2.43740986,2.436716609,1.0,2.436716609,1.0,1.0,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,1000,upwind,RBGS,2000.0,250.0,2.0,1,2.0,3.0,3.04423932,3.04934092,3.0458431580000003,1.0,3.647479232,1.19753,0.598763,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,1000,upwind,RBSOR,2000.0,250.0,2.0,1,2.0,3.0,1.999333143,2.006028424,2.00194392,1.0,2.436716609,1.21718,0.608588,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,1000,upwind,RBGS,2000.0,250.0,4.0,1,4.0,3.0,2.9639659110000003,3.1001025739999997,3.1200469280000003,1.0,3.647479232,1.16905,0.29226199999999997,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,1000,upwind,RBSOR,2000.0,250.0,4.0,1,4.0,3.0,1.928385478,2.0182995569999997,2.03763704,1.0,2.436716609,1.19585,0.298964,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,1000,upwind,RBGS,2000.0,250.0,8.0,1,8.0,3.0,4.258242544,4.54183829,4.676839307,1.0,3.647479232,0.779903,0.0974878,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,1000,upwind,RBSOR,2000.0,250.0,8.0,1,8.0,3.0,2.750945792,2.966780571,3.02321377,1.0,2.436716609,0.806002,0.10075,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,1000,upwind,RBGS,2000.0,250.0,16.0,1,16.0,3.0,7.8557978870000005,8.763636486000001,8.746101275,1.0,3.647479232,0.417041,0.026064999999999998,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,1000,upwind,RBSOR,2000.0,250.0,16.0,1,16.0,3.0,5.054884199,5.538789587999999,5.07093095,1.0,2.436716609,0.480526,0.0300329,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,1000,upwind,RBGS,2000.0,250.0,1.0,1,1.0,3.0,4.753127705,4.75400261,4.754315577,1.0,4.754315577,1.0,1.0,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,1000,upwind,RBSOR,2000.0,250.0,1.0,1,1.0,3.0,3.2224462000000003,3.224273145,3.2238276530000003,1.0,3.2238276530000003,1.0,1.0,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,1000,upwind,RBGS,2000.0,250.0,2.0,1,2.0,3.0,3.60200654,3.635808377,3.6447640060000004,1.0,4.754315577,1.3044200000000001,0.652212,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,1000,upwind,RBSOR,2000.0,250.0,2.0,1,2.0,3.0,2.4316664930000003,2.434735153,2.436091356,1.0,3.2238276530000003,1.32336,0.66168,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,1000,upwind,RBGS,2000.0,250.0,4.0,1,4.0,3.0,3.189011153,3.259816023,3.287738558,1.0,4.754315577,1.44607,0.361519,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,1000,upwind,RBSOR,2000.0,250.0,4.0,1,4.0,3.0,2.102531914,2.129114038,2.108026784,1.0,3.2238276530000003,1.52931,0.382328,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,1000,upwind,RBGS,2000.0,250.0,8.0,1,8.0,3.0,4.1816860810000005,4.440365137,4.529983629,1.0,4.754315577,1.04952,0.13119,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,1000,upwind,RBSOR,2000.0,250.0,8.0,1,8.0,3.0,2.634767219,2.7401201989999997,2.649948541,1.0,3.2238276530000003,1.21656,0.15207,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,1000,upwind,RBGS,2000.0,250.0,16.0,1,16.0,3.0,7.3439526,7.9680274,8.177394491,1.0,4.754315577,0.581397,0.0363373,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,1000,upwind,RBSOR,2000.0,250.0,16.0,1,16.0,3.0,4.684992854,5.296871966,4.790957637,1.0,3.2238276530000003,0.672898,0.0420561,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,64,1000,upwind,RBGS,2000.0,250.0,1.0,1,1.0,3.0,3.6449620130000002,3.647316967,3.645957578,1.0,3.645957578,1.0,1.0,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,64,1000,upwind,RBSOR,2000.0,250.0,1.0,1,1.0,3.0,2.438768864,2.439714325,2.439206306,1.0,2.439206306,1.0,1.0,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,64,1000,upwind,RBGS,2000.0,250.0,2.0,1,2.0,3.0,3.111894205,3.132517125,3.121937144,1.0,3.645957578,1.16785,0.5839260000000001,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,64,1000,upwind,RBSOR,2000.0,250.0,2.0,1,2.0,3.0,2.041783389,2.132772906,2.065866813,1.0,2.439206306,1.18072,0.590359,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,64,1000,upwind,RBGS,2000.0,250.0,4.0,1,4.0,3.0,2.9662187660000003,3.053680866,3.0795918810000003,1.0,3.645957578,1.18391,0.295977,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,64,1000,upwind,RBSOR,2000.0,250.0,4.0,1,4.0,3.0,1.923250195,1.993325721,2.017353326,1.0,2.439206306,1.2091100000000001,0.30227800000000005,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,64,1000,upwind,RBGS,2000.0,250.0,8.0,1,8.0,3.0,3.932561662,4.289565921,4.426669974,1.0,3.645957578,0.823634,0.10295399999999999,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,64,1000,upwind,RBSOR,2000.0,250.0,8.0,1,8.0,3.0,2.608129814,2.769970582,2.808151137,1.0,2.439206306,0.8686159999999999,0.10857699999999999,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,64,1000,upwind,RBGS,2000.0,250.0,16.0,1,16.0,3.0,8.054941341000001,8.668221387000001,8.193144418,1.0,3.645957578,0.44500100000000004,0.027812599999999996,,,,,
openmp,openmp_case_11,11,case1_N64_Re1000_upwind_steps2000_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,64,1000,upwind,RBSOR,2000.0,250.0,16.0,1,16.0,3.0,4.702003017,5.94556781,5.2413004260000005,1.0,2.439206306,0.46538199999999996,0.029086400000000002,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,64,1000,central,RBGS,2000.0,250.0,1.0,1,1.0,3.0,5.221339888999999,5.2297624680000006,5.221347354,1.0,5.221347354,1.0,1.0,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,64,1000,central,RBSOR,2000.0,250.0,1.0,1,1.0,3.0,3.319590688,3.333433284,3.339897174,1.0,3.339897174,1.0,1.0,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,64,1000,central,RBGS,2000.0,250.0,2.0,1,2.0,3.0,4.024572827,4.15041517,4.060438201,1.0,5.221347354,1.28591,0.642954,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,64,1000,central,RBSOR,2000.0,250.0,2.0,1,2.0,3.0,2.524140872,2.602393258,2.535158247,1.0,3.339897174,1.3174299999999999,0.658716,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,64,1000,central,RBGS,2000.0,250.0,4.0,1,4.0,3.0,3.8084708380000003,3.8580628960000003,3.86003866,1.0,5.221347354,1.35267,0.338167,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,64,1000,central,RBSOR,2000.0,250.0,4.0,1,4.0,3.0,2.329897746,2.3665403130000002,2.380709387,1.0,3.339897174,1.4029,0.350725,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,64,1000,central,RBGS,2000.0,250.0,8.0,1,8.0,3.0,5.32708551,5.410874511,5.364959434,1.0,5.221347354,0.973231,0.121654,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,64,1000,central,RBSOR,2000.0,250.0,8.0,1,8.0,3.0,3.2076686469999998,3.2763949119999998,3.252889175,1.0,3.339897174,1.02675,0.128343,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,64,1000,central,RBGS,2000.0,250.0,16.0,1,16.0,3.0,10.10182392,11.52350832,11.737327800000001,1.0,5.221347354,0.44485,0.0278031,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,64,1000,central,RBSOR,2000.0,250.0,16.0,1,16.0,3.0,6.291848268,6.5387788339999995,6.361288432,1.0,3.339897174,0.525035,0.0328147,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,1000,central,RBGS,2000.0,250.0,1.0,1,1.0,3.0,4.030489173,4.032286974,4.03064879,1.0,4.03064879,1.0,1.0,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,1000,central,RBSOR,2000.0,250.0,1.0,1,1.0,3.0,2.506180927,2.508853181,2.5098721790000003,1.0,2.5098721790000003,1.0,1.0,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,1000,central,RBGS,2000.0,250.0,2.0,1,2.0,3.0,3.380407564,3.5157855660000004,3.406688478,1.0,4.03064879,1.18316,0.591579,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,1000,central,RBSOR,2000.0,250.0,2.0,1,2.0,3.0,2.078182057,2.155521845,2.091488183,1.0,2.5098721790000003,1.20004,0.600021,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,1000,central,RBGS,2000.0,250.0,4.0,1,4.0,3.0,3.5924202689999998,3.6260459139999996,3.6311599310000005,1.0,4.03064879,1.11002,0.277504,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,1000,central,RBSOR,2000.0,250.0,4.0,1,4.0,3.0,2.148775529,2.167327087,2.157479841,1.0,2.5098721790000003,1.16334,0.29083400000000004,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,1000,central,RBGS,2000.0,250.0,8.0,1,8.0,3.0,5.208727535,5.338395601,5.299008485,1.0,4.03064879,0.760642,0.0950803,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,1000,central,RBSOR,2000.0,250.0,8.0,1,8.0,3.0,3.2023905889999997,3.2490543339999998,3.2350474780000003,1.0,2.5098721790000003,0.775838,0.0969797,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,1000,central,RBGS,2000.0,250.0,16.0,1,16.0,3.0,9.266099002,9.933694649,10.03652081,1.0,4.03064879,0.401598,0.0250999,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,1000,central,RBSOR,2000.0,250.0,16.0,1,16.0,3.0,5.969847079,6.16626715,6.080696873,1.0,2.5098721790000003,0.412761,0.0257975,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,1000,central,RBGS,2000.0,250.0,1.0,1,1.0,3.0,5.235660546,5.2380080069999995,5.237014156,1.0,5.237014156,1.0,1.0,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,1000,central,RBSOR,2000.0,250.0,1.0,1,1.0,3.0,3.316506814,3.317330985,3.317613881,1.0,3.317613881,1.0,1.0,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,1000,central,RBGS,2000.0,250.0,2.0,1,2.0,3.0,4.014788676,4.033514146,4.030084726,1.0,5.237014156,1.29948,0.64974,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,1000,central,RBSOR,2000.0,250.0,2.0,1,2.0,3.0,2.525578204,2.583687613,2.5287288169999997,1.0,3.317613881,1.31197,0.655985,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,1000,central,RBGS,2000.0,250.0,4.0,1,4.0,3.0,3.7026850660000004,3.724374803,3.730791066,1.0,5.237014156,1.40373,0.350932,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,1000,central,RBSOR,2000.0,250.0,4.0,1,4.0,3.0,2.2681162319999997,2.273463392,2.273404315,1.0,3.317613881,1.4593200000000002,0.364829,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,1000,central,RBGS,2000.0,250.0,8.0,1,8.0,3.0,5.012711756,5.059645141,5.040679041000001,1.0,5.237014156,1.03895,0.129869,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,1000,central,RBSOR,2000.0,250.0,8.0,1,8.0,3.0,3.031225029,3.045433433,3.052098025,1.0,3.317613881,1.08699,0.135874,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,1000,central,RBGS,2000.0,250.0,16.0,1,16.0,3.0,9.241779134,9.843619931000001,9.455301326,1.0,5.237014156,0.553871,0.034616900000000006,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,1000,central,RBSOR,2000.0,250.0,16.0,1,16.0,3.0,5.565627322,5.976947953,5.594643007999999,1.0,3.317613881,0.5929979999999999,0.0370624,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,64,1000,central,RBGS,2000.0,250.0,1.0,1,1.0,3.0,4.028795563,4.029619531,4.029093649,1.0,4.029093649,1.0,1.0,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,64,1000,central,RBSOR,2000.0,250.0,1.0,1,1.0,3.0,2.5098727640000003,2.511681631,2.510574836,1.0,2.510574836,1.0,1.0,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,64,1000,central,RBGS,2000.0,250.0,2.0,1,2.0,3.0,3.493483126,3.730127048,3.843741614,1.0,4.029093649,1.0482200000000002,0.524111,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,64,1000,central,RBSOR,2000.0,250.0,2.0,1,2.0,3.0,2.143194217,2.158280836,2.16244271,1.0,2.510574836,1.16099,0.580495,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,64,1000,central,RBGS,2000.0,250.0,4.0,1,4.0,3.0,3.4288329330000002,3.444361334,3.434510216,1.0,4.029093649,1.1731200000000002,0.29328000000000004,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,64,1000,central,RBSOR,2000.0,250.0,4.0,1,4.0,3.0,2.0764582380000003,2.112751905,2.119454641,1.0,2.510574836,1.18454,0.296135,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,64,1000,central,RBGS,2000.0,250.0,8.0,1,8.0,3.0,4.998310816,5.040604038,5.05923301,1.0,4.029093649,0.796384,0.099548,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,64,1000,central,RBSOR,2000.0,250.0,8.0,1,8.0,3.0,2.7071680239999996,2.910853392,3.001612745,1.0,2.510574836,0.8364090000000001,0.104551,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,64,1000,central,RBGS,2000.0,250.0,16.0,1,16.0,3.0,9.227957655,9.338987395,9.346909773,1.0,4.029093649,0.431062,0.0269413,,,,,
openmp,openmp_case_12,12,case1_N64_Re1000_central_steps2000_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,64,1000,central,RBSOR,2000.0,250.0,16.0,1,16.0,3.0,5.437083464,5.477948955,5.491224151,1.0,2.510574836,0.45719799999999994,0.028574900000000004,,,,,
openmp,openmp_case_13,13,case1_N128_Re100_upwind_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,100,upwind,RBGS,2500.0,250.0,1.0,1,1.0,3.0,8.617761917000001,8.631412461,8.636768527000001,1.0,8.636768527000001,1.0,1.0,,,,,
openmp,openmp_case_13,13,case1_N128_Re100_upwind_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,100,upwind,RBSOR,2500.0,250.0,1.0,1,1.0,3.0,7.237208765,7.240879325,7.2406828029999994,1.0,7.2406828029999994,1.0,1.0,,,,,
openmp,openmp_case_13,13,case1_N128_Re100_upwind_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,100,upwind,RBGS,2500.0,250.0,2.0,1,2.0,3.0,4.901778959,5.0030593969999995,5.042616237,1.0,8.636768527000001,1.7127599999999998,0.8563780000000001,,,,,
openmp,openmp_case_13,13,case1_N128_Re100_upwind_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,100,upwind,RBSOR,2500.0,250.0,2.0,1,2.0,3.0,4.105407216000001,4.148845639,4.10700085,1.0,7.2406828029999994,1.7630099999999997,0.8815049999999999,,,,,
openmp,openmp_case_13,13,case1_N128_Re100_upwind_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,100,upwind,RBGS,2500.0,250.0,4.0,1,4.0,3.0,3.160777185,3.1725415389999996,3.1769743260000003,1.0,8.636768527000001,2.71855,0.679638,,,,,
openmp,openmp_case_13,13,case1_N128_Re100_upwind_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,100,upwind,RBSOR,2500.0,250.0,4.0,1,4.0,3.0,2.6366621,2.640810239,2.63954911,1.0,7.2406828029999994,2.74315,0.6857880000000001,,,,,
openmp,openmp_case_13,13,case1_N128_Re100_upwind_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,100,upwind,RBGS,2500.0,250.0,8.0,1,8.0,3.0,2.909351967,2.927791085,2.916777518,1.0,8.636768527000001,2.96107,0.370133,,,,,
